"Bucket label","m/z","Name","Formula","BY0_000001","BY0_000002","BY0_000003","GRE3_000001","GRE3_000002","GRE3_000003","ENO1_000001","ENO1_000002","ENO1_000003","dGLO1_000001","dGLO1_000002","dGLO1_000003","GLO2_000001","GLO2_000002","GLO2_000003"
"618.2147929125 Da",657.17793,,"C17H38N12O7S3",3802859.008945076,0.0,4960762.993390971,0.0,4788361.762856376,0.0,3344847.247037695,2862885.0800360614,0.0,3117356.785144573,2200430.3408979806,2561252.533866046,0.0,944487.6563242871,1116233.3860771935
"255.2280190884 Da",256.23526,,,6415319.934104166,1.144309204843361E7,0.0,0.0,8167969.795530366,0.0,5259788.609682886,1.212445086635606E7,1.4197111986740291E7,0.0,9253078.52964411,0.0,0.0,0.0,0.0
"402.2253684571 Da",441.18852,"Acetyl tributyl citrate","C20H34O8",4909716.118763378,3917328.96197759,4011557.311273185,4924866.0246619675,5635272.847390279,6019454.489750077,2842541.8521407675,2965026.5223826873,2939302.0866955235,2092085.8516951138,2494053.624221495,2428864.9482643604,1054937.0,1387457.2730409026,1380394.5894598346
"314.2456395099 Da",353.20884,"MG_15:1_11Z_0:0_0:0_0:0_","C18H34O4",3324343.4793947455,5485278.221846261,4754673.107823081,4049406.156053956,5579140.446095789,6577104.470045963,2705644.262448222,3746087.3638103735,5243622.767484319,2969746.730668787,3051767.7197804255,3491135.6413169373,716001.3125,888264.6105287555,1429338.8522273772
"533.2926153092 Da",556.28169,,"C15H36N17O3P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960260.7377184792,3516162.555130592,3032880.3341390193,3167095.4491954003,2881865.0,3041685.4228472686,2928858.035325487
"582.4342938664 Da",621.39745,,"C30H62O10",5049674.139911725,4103704.413716136,6429419.232703127,5930734.431564397,7170131.03548972,9828168.76333005,0.0,0.0,0.0,3417657.051802379,4597309.098660457,3254863.5879845656,743476.375,0.0,1014955.8574409821
"524.2421150499 Da",547.23132,,"C24H48N2S5",4121508.619772633,3949165.4018212203,4027667.7756123454,0.0,8571999.680284569,1.0373448423237922E7,0.0,2807377.8621531683,2406593.4987197123,2929619.2308095675,2435280.208697679,2739996.1050064745,766435.75,1081797.4099317456,1691265.8644461017
"298.1602564017 Da",299.16755,,"C16H26O3S",2850553.8623577966,2690824.140160891,2719124.3324009264,0.0,0.0,2625305.2799667125,0.0,1994849.6537462985,2160669.0663879598,1241584.5373825962,0.0,1226925.828545657,2556175.25,4408130.920459805,4856328.7348723225
"533.2916209053 Da",556.28090,,"C19H53NO9P2S",5789052.503011409,3925883.7856353745,5672422.79058608,4674146.097201651,4849789.442965793,3145321.381558015,3652837.6703229803,3459134.184836569,4728029.238229479,3850182.5993143287,3672168.7708709356,3907167.2908416525,3741604.0,3877900.624458468,3671956.2270706086
"556.2761419873 Da",557.28351,,"C27H48N4S4",2812158.519272373,2763001.9270329894,2572677.356707042,2711120.898470679,3322904.7462920616,0.0,2911936.516842483,3337949.9103148975,2931349.150640203,2259394.094826393,2328933.800839481,2912451.556807499,2480988.0,2388335.308103722,2605225.808703417
"596.4500350980 Da",635.41312,,"C31H64O10",6349148.626249662,5213525.300411005,0.0,3550116.7882507993,6433515.8392510265,8035007.50228812,2000429.9976843796,2784410.7543247915,2374976.6038827226,1870425.8491277946,2215863.546309583,1737073.5690652523,929748.25,810522.0924187726,673012.906089623
"351.3137234778 Da",352.32101,,"C22H41NO2",5556973.437030018,8486704.151813252,8269565.081497554,0.0,0.0,2682946.195841301,1744955.6625393012,4046014.3234635037,4012908.538926,4432298.888205493,4509775.141775975,5002616.63088462,0.0,0.0,0.0
"270.2195089685 Da",309.18265,"3-Oxohexadecanoic acid","C16H30O3",0.0,3180188.0448245737,3279017.267261485,0.0,2893220.886632517,3824635.075710682,0.0,2378157.7486881847,2991691.5365127902,2308106.5646074167,2055590.4818362007,2289860.729396244,0.0,568917.8876830231,863115.2800698323
"288.0593796607 Da",327.02254,"Orotidine","C10H12N2O8",4236327.507322539,4933155.21943548,5098666.519470405,4779007.268923621,4880968.551587381,4496896.638058642,1736014.8986447027,2293869.0169984973,2330602.9391135527,1862461.1113677297,2051242.346418394,2174115.7500317525,929214.5,1066419.3668529706,972942.3521144608
"398.2433120737 Da",399.25059,,"C18H39O7P",5562857.659110224,4584963.698317749,5189396.716641512,3156157.5466314997,3762785.0471968516,0.0,0.0,0.0,0.0,2052630.9741802325,1849673.0945319354,1896324.726037103,691568.4375,740426.4302257638,795799.3177986772
"493.3142206664 Da",494.32155,"PC_16:1_9Z_0:0_","C24H48NO7P",7733249.631432722,7816927.306162762,0.0,8004587.97060325,8709455.69065592,7685099.211208018,0.0,2664410.3861238025,0.0,0.0,2886688.956490296,0.0,1188365.75,1662925.5375141876,1460082.0819988204
"274.2508139987 Da",313.21393,,"C16H34O3",3127549.3623008183,3223337.3725823914,2787117.918318387,0.0,3880599.7200029464,3309095.58356594,0.0,0.0,0.0,1793669.9416049896,1819420.2754568337,1564366.0634421494,0.0,0.0,582810.1565671025
"568.2683584437 Da",591.25753,,"C26H52N2OS5",3251756.55391086,4434437.588712068,4231249.944960246,0.0,6379291.205843669,8687959.064828008,0.0,0.0,3140596.0312151997,2175930.8139259038,1957958.6935421773,2113703.1977197174,0.0,1437123.3113041795,1658359.6017009832
"376.3188714631 Da",399.30809,,"C21H44O5",3352257.3889495623,4343033.122867945,4330575.519681903,3627569.261729362,5617466.457900614,4807341.676156803,0.0,0.0,0.0,1757513.435586156,1522133.6620604773,1573126.8547092879,614247.25,706641.3835464442,832511.3493704514
"188.1047773826 Da",227.06808,"Azelaic acid","C9H16O4",0.0,0.0,0.0,8437383.799542354,9330058.921331517,9128233.31090716,0.0,0.0,0.0,0.0,0.0,1194726.2991759628,0.0,0.0,0.0
"422.3243176689 Da",461.28753,,"C22H46O7",3003383.8859524424,3526088.662552331,3212352.23032101,4374259.518296797,3261860.8988534096,4927953.695130826,2452399.0774567244,2281583.3474625116,2196066.7045341576,1150730.99072429,1332417.3038860587,1712733.0551944515,575457.5625,670889.4941856043,649531.5204977173
"280.2402371109 Da",281.24750,"Linoleic acid","C18H32O2",2260304.004435511,3487717.2249442656,3452051.5833516624,2750258.286986812,2776035.743876591,3759999.5098955003,1665055.0487082957,2202986.6711505293,3056123.8337203334,2848802.109131925,2423860.1140166614,2376603.7737306007,653096.5625,733587.2422444156,888469.9741664894
"466.3505283285 Da",505.31369,,"C24H50O8",2799223.943933576,4479478.010406689,3829713.029586023,4444728.802529138,5376200.525349168,3739981.032160307,2526557.4102974953,2117730.8547417126,2371518.85887901,1815910.8091226616,1709289.6668803082,2178466.544141989,649933.0625,708668.8788800247,790833.8967692212
"510.3768150779 Da",549.33997,,"C26H54O9",4529628.93420626,3778072.511187515,3931890.609857419,5406474.587868436,4129427.5174881374,4167567.4124079375,2411123.992435653,1997447.9614235486,2407816.1654761257,1549197.979529531,2688323.289960357,2342730.057779576,579575.0625,0.0,699611.8627460281
"464.2420186564 Da",465.24930,,"C19H48N2S5",0.0,0.0,0.0,0.0,0.0,3311461.827292602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"378.2981294004 Da",401.28735,,"C20H42O6",2767195.392659901,3600571.4440675317,2998861.7839605627,4307747.800701332,5225331.772743368,4816450.040275399,2029219.1453633974,1758420.8800922625,1974925.4332426304,1969671.185034599,1295660.1813180528,1286773.5585997216,705063.4375,723455.6535688324,631840.3497640266
"226.1932736700 Da",227.20045,"5-Tetradecenoic acid","C14H26O2",2528978.7317873905,2804299.3297610055,3052863.517908909,2636180.214396401,3536679.5323568797,3498446.1456849608,2087776.5788613139,2140649.839184323,2329780.125001991,2445430.463232135,2310737.50786961,2412720.9072584435,876419.3125,876273.6192035369,1084121.3040524882
"302.2457548807 Da",303.25304,"MG_0:0_14:0_0:0_","C17H34O4",0.0,0.0,0.0,0.0,2545288.938834516,0.0,0.0,1922399.09737809,0.0,1468761.109177205,1236039.3881479655,1196199.4473264904,812673.125,973627.1403756776,967574.3089926946
"369.3242846161 Da",408.28744,"N-Stearoyl GABA","C22H43NO3",3878724.1377477124,4359419.578412784,4452704.334652839,0.0,0.0,0.0,0.0,2470506.8811281486,1905959.780414049,1802478.5123061254,1829729.1814012202,2036788.9928071226,0.0,0.0,0.0
"602.1110541267 Da",625.10021,,"C18H27N4O17P",4231285.17506868,3618131.2949788156,3263637.3507356555,5233570.992557596,6003415.906088125,6220794.48514781,3341037.503180841,3881205.045493591,3279081.5984632564,2129154.1808919893,2068156.1530808024,2781094.6080735014,940847.6875,1284621.1446553573,1128320.4721658358
"340.2072426423 Da",341.21450,,"C19H32O3S",0.0,4617475.801807151,6293018.060062598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239042.6772437599,1774260.3882787968,1037237.9375,1605565.9825776024,3788797.724004325
"334.1578808746 Da",373.12101,,"C12H31O6PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255443.926803729,1653253.561527031
"342.1467268602 Da",381.10986,"Austrobailignan 7","C20H22O5",8037256.7113785045,9142377.324925715,1.0517779147035303E7,0.0,0.0,0.0,0.0,0.0,0.0,1401827.5158888078,0.0,1195157.5996691142,0.0,0.0,0.0
"626.4603902160 Da",665.42379,,"C30H54N14O",0.0,0.0,2963250.1270347144,0.0,4676663.954219866,7347376.517243871,0.0,0.0,0.0,0.0,1978577.6602460349,2921276.337750607,687281.0625,712500.2524625551,0.0
"493.3184215014 Da",494.32576,"PC_16:1_9Z_0:0_","C24H48NO7P",0.0,0.0,0.0,0.0,0.0,2.10040450350127E7,0.0,3579855.338361639,0.0,0.0,0.0,0.0,0.0,2639152.8912720205,0.0
"353.3293339397 Da",354.33664,,"C22H43NO2",0.0,4066573.2452181764,4742511.537766041,0.0,0.0,0.0,0.0,2493840.3304503863,2594827.282486924,2412924.3699363437,2694193.5999720036,3068116.7726464537,0.0,0.0,0.0
"625.2146457616 Da",626.22169,,"C26H44NO10PS2",7079844.526478078,4483358.120547797,4577444.7217159625,5012990.2656072695,4551716.8310175575,6408529.695269938,0.0,2639856.6271816865,2165793.447634664,0.0,0.0,0.0,790740.0625,0.0,0.0
"257.1038623446 Da",258.11132,,,2891874.2511490053,3164011.5250678696,3281501.5092089917,4358741.982738109,3525788.5235198596,3514806.153903614,2425488.537271051,1749171.2457092253,0.0,1520548.3496749452,0.0,1514844.6043657623,911287.3125,575902.6293669663,832768.5749132668
"590.3514265551 Da",629.31454,,"C21H59N4O8PS2",0.0,2868121.4811975085,0.0,4300470.911325739,5708382.826426266,6333461.729194296,1889594.0816356365,0.0,0.0,0.0,1448890.541843692,0.0,684406.125,0.0,794852.3229789033
"534.2870923649 Da",557.27631,,,2299722.556524409,0.0,2448611.5585854724,3000371.499286261,2948418.581720068,3437948.4369715084,1847267.1935376225,2650144.021957414,3147484.9110641223,2205521.647060932,2527153.9606688037,1958856.2435640309,1859103.25,1448273.7758979276,2011323.7120809841
"296.2351555458 Da",297.24244,"13S-hydroxyoctadecadienoic acid","C18H32O3",0.0,2247332.9964656048,2226203.4969340283,2651790.915953574,2966564.0558283674,3727562.4381679627,1588799.5882742926,1636845.9360182437,1717036.9335951128,1293334.59775075,1652859.4994752395,1640576.2559551462,0.0,0.0,646227.1277535387
"222.1256020265 Da",261.08882,"Annuionone B","C13H18O3",0.0,0.0,0.0,0.0,0.0,0.0,2999680.391374101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"572.2961077529 Da",611.25942,"PI_16:0_0:0_","C25H49O12P",0.0,0.0,0.0,0.0,3291679.7778654946,4694114.681530637,0.0,3100584.0624664347,3125623.6154541005,1988154.7794567808,1857382.6400344437,1838714.241327332,0.0,0.0,0.0
"640.4761990317 Da",679.43942,,"C31H56N14O",3573412.744819276,3723067.185183067,2777624.116339174,0.0,4123025.2107748347,5968987.645362808,0.0,2112618.233340967,0.0,2178052.811321852,2241121.9184580543,1728252.6930039453,804239.4375,0.0,0.0
"554.4031786158 Da",577.39248,,"C23H55N8O5P",0.0,0.0,2687980.8491181834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"334.2719713636 Da",357.26116,,,3237514.1103114258,3404375.8219072227,2697654.857633629,3915743.90887951,3178408.2830726686,3578513.080671351,0.0,1538101.1878522106,0.0,1298694.3864316014,1443238.4918829706,1460392.0353578918,654639.625,652571.8234577702,558257.2493225009
"332.2926777337 Da",371.25578,,"C19H40O4",3252570.7125689406,0.0,2867331.167189437,0.0,2632037.9018095164,3424929.631864064,0.0,0.0,0.0,1266448.9440442752,1152598.9941116052,1435725.4008747167,0.0,0.0,0.0
"250.1204132546 Da",251.12775,"Ubiquinone-1","C14H18O4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541772.771336001,1862793.376520055,0.0,0.0,0.0,0.0,0.0,0.0
"662.4464550604 Da",663.45374,,"C42H63O4P",0.0,2901295.1570795528,2831747.0154717504,0.0,0.0,0.0,2051737.3965220838,0.0,0.0,3325295.8898894745,2902219.936245699,2500056.989770883,811810.1875,0.0,706417.9047723509
"244.1311341530 Da",267.12037,"Polyethylene, oxidized","C12H20O5",0.0,0.0,0.0,3101535.003422006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"593.2161172182 Da",594.22352,,"C19H35N11O7S2",3362185.147188968,0.0,0.0,3023971.469256225,0.0,0.0,0.0,0.0,2134371.9273824617,0.0,0.0,0.0,2094418.875,2145298.7384408265,1732447.0955334061
"399.3348641583 Da",400.34214,"Hexadecanoylcarnitine","C23H45NO4",4143420.0349996802,4088081.751857821,3458467.173155393,3102810.355047613,3017412.017898198,3187138.3215487287,0.0,0.0,0.0,1285189.8093631417,1502655.652659867,0.0,0.0,0.0,0.0
"458.2814201455 Da",459.28874,,"C23H42N2O5S",2537524.197947051,2526095.9580800855,3520792.789280623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746231.1875,1795608.5953938358,2382005.8346674964
"663.1052907705 Da",664.11242,,"C19H45N5O2S9",3009673.1727041644,4120959.7502589654,0.0,6585039.238926541,0.0,0.0,0.0,2007090.3962837644,2063334.008460572,1441234.5532369486,0.0,0.0,929216.5,765742.9611567575,0.0
"187.1208269152 Da",226.08406,"8-Amino-7-oxononanoic acid","C9H17NO3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749687.1070953936,0.0,2265408.9557904145,2242337.8104289914,2368077.7792272572,0.0,0.0,0.0
"348.1734879605 Da",387.13664,,"C13H33O6PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616090.6461020666,1258628.216578558
"598.4292504770 Da",637.39249,,"C25H59N8O6P",2564034.720772757,4002039.843750883,0.0,0.0,0.0,0.0,2708869.0097876685,2036118.0319085373,0.0,2408652.5550474846,0.0,1847372.749884062,747425.8125,0.0,0.0
"570.2804058517 Da",609.24354,"PI_16:1_9Z_0:0_","C25H47O12P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029217.0318433861,0.0,0.0,1960454.2489392594,0.0,0.0,0.0,841726.3350066894
"310.1569561079 Da",311.16412,"2,3-Dehydrosalvipisone","C20H22O3",0.0,2640119.9900478143,2987551.6897872197,0.0,0.0,0.0,0.0,0.0,0.0,1548299.286397252,1756346.9701231753,2171000.4101378797,0.0,0.0,691551.3118834472
"286.1416590615 Da",325.10482,,"C14H22O6",0.0,0.0,0.0,0.0,0.0,4703809.583893742,2699739.492152943,2302567.8073127246,2042964.457328128,1594544.6075793481,2041990.6095272521,0.0,0.0,0.0,0.0
"678.3030918407 Da",679.31018,,"C23H66O9S6",2982146.314412418,3218235.383610684,0.0,0.0,4602630.108567208,4620593.145022584,0.0,0.0,0.0,0.0,1699747.1732135077,1680151.099336087,0.0,0.0,0.0
"343.2358883298 Da",344.24317,,"C18H33NO5",0.0,0.0,0.0,8130129.1535621695,9112312.676155506,8867227.698634762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"376.1563123377 Da",399.14559,,"C18H32O2S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098491.4157528817,0.0,0.0,0.0
"535.2957544270 Da",558.28515,,"C21H49N3O8S2",2453101.752058144,0.0,2284408.548339991,0.0,2618792.2004404757,2563669.9326125053,0.0,0.0,0.0,1867335.8683580656,2448382.997269248,2054899.0788180358,760536.4375,1249930.6133938225,1057843.1878580893
"292.1886124576 Da",331.15176,"_S_-3-Octanol glucoside","C14H28O6",2128941.6973756487,0.0,2158123.8386841305,2933745.8805767945,0.0,2482825.876307866,0.0,1653880.1939630145,0.0,0.0,1199205.5345332501,0.0,665369.25,594371.678477969,0.0
"186.0892154645 Da",225.05244,"5-_2-Methylpropyl_tetrahydro-2-oxo-3-furancarboxylic acid","C9H14O4",0.0,0.0,0.0,4850850.751633619,4553960.626202993,4521906.271635674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"612.2887473923 Da",613.29608,,"C34H40N6O3S",2895775.102151826,0.0,2729255.733558993,0.0,3787892.595577411,0.0,3088455.9329157644,0.0,0.0,0.0,0.0,0.0,0.0,1023391.6284029976,840209.1946166967
"522.4130765630 Da",561.37624,,"C28H58O8",2349911.9417717205,0.0,0.0,0.0,0.0,3689894.2377678156,0.0,0.0,0.0,1847829.8203722541,1810341.8891411177,1185268.5494892548,0.0,0.0,584939.3076816435
"471.1868605013 Da",510.15020,,"C29H29NO3S",0.0,3305640.3219143045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277577.6328318832,0.0,0.0,0.0,0.0,0.0
"612.2944675738 Da",635.28386,,"C28H56N2O2S5",0.0,3432883.382325347,2903937.516772514,0.0,4862271.092190061,5316282.194493547,0.0,0.0,0.0,1417963.4321284606,1759405.6903430142,0.0,0.0,980903.0527765561,786194.4079097303
"684.5022211825 Da",723.46565,,"C30H77N4O6PS2",3256380.7854739316,3567036.4111349215,2964689.171072074,0.0,3252858.7581051067,0.0,0.0,2175611.212578048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"555.4346421577 Da",556.44196,,,0.0,2452297.438263412,0.0,0.0,3555794.7328868294,2606161.586911128,0.0,0.0,0.0,1576827.2358277363,1943235.1861562454,1855770.5131076071,0.0,0.0,0.0
"436.1896635057 Da",459.17893,,"C16H37O9PS",0.0,3497608.568136067,0.0,0.0,3603957.5338905775,5579421.890730746,0.0,0.0,0.0,1592302.2297638296,1313370.1688246639,1441995.6333361922,581623.5625,0.0,714827.2061998242
"478.3868488287 Da",517.35012,,"C26H54O7",0.0,2670335.4581120713,3101167.8799459552,0.0,0.0,3808755.850268095,0.0,0.0,0.0,0.0,1868601.5402652258,1417626.2737256333,0.0,0.0,0.0
"254.2253570618 Da",255.23279,,,0.0,0.0,2363845.012194334,0.0,2510029.419322631,0.0,0.0,2638215.637484757,1750104.0820704375,1378841.0957726084,0.0,1666303.2547932712,0.0,0.0,0.0
"612.1133279185 Da",613.12083,,"C24H40N2O2S7",0.0,0.0,0.0,0.0,3942330.9086398617,3972720.3563115844,0.0,0.0,2269449.2935403325,0.0,1322858.001244143,1551020.311120625,0.0,0.0,0.0
"670.4870495370 Da",671.49413,,"C34H70O12",0.0,0.0,0.0,3582551.62168688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"434.3607682752 Da",457.34995,,"C24H50O6",0.0,2429557.260566418,2400865.125469155,0.0,0.0,3380113.5895650764,0.0,0.0,0.0,1388937.1909612447,1614580.0740006068,1557503.8005140235,0.0,0.0,0.0
"493.3144063785 Da",494.32193,"PC_16:1_9Z_0:0_","C24H48NO7P",0.0,0.0,0.0,0.0,0.0,1.3629218974386852E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"367.3086594227 Da",406.27181,"N-Oleoyl GABA","C22H41NO3",2109497.4080501907,2923080.9509205897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198930.2193448986,0.0,0.0,0.0
"276.1572942597 Da",299.14654,,"C13H24O6",0.0,0.0,0.0,4884680.234620197,4783891.960531075,4873293.465044941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"257.1019284632 Da",258.10896,,,3954358.6475185263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043221.281383963,0.0,1860149.3971740273,0.0,0.0,0.0
"700.6716564106 Da",723.66096,,"C28H80N18O2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230051.172555426,3707434.2572884415,5336732.425764976,0.0,0.0,0.0
"626.0882339605 Da",627.09572,,"C15H35N2O16PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012389.1061596721,3084600.4124051556,0.0,0.0,849782.988512561
"497.2768592753 Da",498.28423,"PS_16:0_0:0_","C22H44NO9P",0.0,0.0,0.0,0.0,3200749.512429243,0.0,1596353.414900294,0.0,0.0,0.0,1492062.4055791786,0.0,689114.625,0.0,752597.998724101
